1.1.1,wifi_remove_tooLow
38.12T4.5530.1H,wifi_ofdma_tx_freq_5530_a1_tooHigh
38.12T4.5530.1L,wifi_ofdma_tx_freq_5530_a1_tooLow
38.12T4.5530.2,wifi_ofdma_tx_freq_5530_a2
38.12T4.5530.2H,wifi_ofdma_tx_freq_5530_a2_tooHigh
38.12T4.5530.2L,wifi_ofdma_tx_freq_5530_a2_tooLow
38.12T4.5530.3,wifi_ofdma_tx_freq_5530_a3
38.12T4.5530.3H,wifi_ofdma_tx_freq_5530_a3_tooHigh
38.12T4.5530.3L,wifi_ofdma_tx_freq_5530_a3_tooLow
38.12T4.5530.4,wifi_ofdma_tx_freq_5530_a4
38.12T4.5530.4H,wifi_ofdma_tx_freq_5530_a4_tooHigh
38.12T4.5530.4L,wifi_ofdma_tx_freq_5530_a4_tooLow
38.12T4.5670,wifi_ofdma_tx_freq_5670
38.12T4.5670.1,wifi_ofdma_tx_freq_5670_a1
38.12T4.5670.1H,wifi_ofdma_tx_freq_5670_a1_tooHigh
38.12T4.5670.1L,wifi_ofdma_tx_freq_5670_a1_tooLow
38.12T4.5670.2,wifi_ofdma_tx_freq_5670_a2
38.12T4.5670.2H,wifi_ofdma_tx_freq_5670_a2_tooHigh
38.12T4.5670.2L,wifi_ofdma_tx_freq_5670_a2_tooLow
38.12T4.5670.3,wifi_ofdma_tx_freq_5670_a3
38.12T4.5670.3H,wifi_ofdma_tx_freq_5670_a3_tooHigh
38.12T4.5670.3L,wifi_ofdma_tx_freq_5670_a3_tooLow
38.12T4.5670.4,wifi_ofdma_tx_freq_5670_a4
38.12T4.5670.4H,wifi_ofdma_tx_freq_5670_a4_tooHigh
38.12T4.5670.4L,wifi_ofdma_tx_freq_5670_a4_tooLow
38.12T4.5755,wifi_ofdma_tx_freq_5755
38.12T4.5755.1,wifi_ofdma_tx_freq_5755_a1
38.12T4.5755.1H,wifi_ofdma_tx_freq_5755_a1_tooHigh
38.12T4.5755.1L,wifi_ofdma_tx_freq_5755_a1_tooLow
38.12T4.5755.2,wifi_ofdma_tx_freq_5755_a2
38.12T4.5755.2H,wifi_ofdma_tx_freq_5755_a2_tooHigh
38.12T4.5755.2L,wifi_ofdma_tx_freq_5755_a2_tooLow
38.12T4.5755.3,wifi_ofdma_tx_freq_5755_a3
38.12T4.5755.3H,wifi_ofdma_tx_freq_5755_a3_tooHigh
38.12T4.5755.3L,wifi_ofdma_tx_freq_5755_a3_tooLow
38.12T4.5755.4,wifi_ofdma_tx_freq_5755_a4
38.12T4.5755.4H,wifi_ofdma_tx_freq_5755_a4_tooHigh
38.12T4.5755.4L,wifi_ofdma_tx_freq_5755_a4_tooLow
38.12T4.5775,wifi_ofdma_tx_freq_5775
38.12T4.5775.1,wifi_ofdma_tx_freq_5775_a1
38.12T4.5775.1H,wifi_ofdma_tx_freq_5775_a1_tooHigh
38.12T4.5775.1L,wifi_ofdma_tx_freq_5775_a1_tooLow
38.12T4.5775.2,wifi_ofdma_tx_freq_5775_a2
38.12T4.5775.2H,wifi_ofdma_tx_freq_5775_a2_tooHigh
38.12T4.5775.2L,wifi_ofdma_tx_freq_5775_a2_tooLow
38.12T4.5775.3,wifi_ofdma_tx_freq_5775_a3
38.12T4.5775.3H,wifi_ofdma_tx_freq_5775_a3_tooHigh
38.12T4.5775.3L,wifi_ofdma_tx_freq_5775_a3_tooLow
38.12T4.5775.4,wifi_ofdma_tx_freq_5775_a4
38.12T4.5775.4H,wifi_ofdma_tx_freq_5775_a4_tooHigh
38.12T4.5775.4L,wifi_ofdma_tx_freq_5775_a4_tooLow
38.12T4.5825,wifi_ofdma_tx_freq_5825
38.12T4.5825.1,wifi_ofdma_tx_freq_5825_a1
38.12T4.5825.1H,wifi_ofdma_tx_freq_5825_a1_tooHigh
38.12T4.5825.1L,wifi_ofdma_tx_freq_5825_a1_tooLow
38.12T4.5825.2,wifi_ofdma_tx_freq_5825_a2
38.12T4.5825.2H,wifi_ofdma_tx_freq_5825_a2_tooHigh
38.12T4.5825.2L,wifi_ofdma_tx_freq_5825_a2_tooLow
38.12T4.5825.3,wifi_ofdma_tx_freq_5825_a3
38.12T4.5825.3H,wifi_ofdma_tx_freq_5825_a3_tooHigh
38.12T4.5825.3L,wifi_ofdma_tx_freq_5825_a3_tooLow
38.12T4.5825.4,wifi_ofdma_tx_freq_5825_a4
38.12T4.5825.4H,wifi_ofdma_tx_freq_5825_a4_tooHigh
38.12T4.5825.4L,wifi_ofdma_tx_freq_5825_a4_tooLow
38.12T5.2412,wifi_ofdma_tx_lo_2412
38.12T5.2412.1,wifi_ofdma_tx_lo_2412_a1
38.12T5.2412.1H,wifi_ofdma_tx_lo_2412_a1_tooHigh
38.12T5.2412.1L,wifi_ofdma_tx_lo_2412_a1_tooLow
38.12T5.2412.2,wifi_ofdma_tx_lo_2412_a2
38.12T5.2412.2H,wifi_ofdma_tx_lo_2412_a2_tooHigh
38.12T5.2412.2L,wifi_ofdma_tx_lo_2412_a2_tooLow
38.12T5.2452,wifi_ofdma_tx_lo_2452
38.12T5.2452.1,wifi_ofdma_tx_lo_2452_a1
38.12T5.2452.1H,wifi_ofdma_tx_lo_2452_a1_tooHigh
38.12T5.2452.1L,wifi_ofdma_tx_lo_2452_a1_tooLow
38.12T5.2452.2,wifi_ofdma_tx_lo_2452_a2
38.12T5.2452.2H,wifi_ofdma_tx_lo_2452_a2_tooHigh
38.12T5.2452.2L,wifi_ofdma_tx_lo_2452_a2_tooLow
38.12T5.2462,wifi_ofdma_tx_lo_2462
38.12T5.2462.1,wifi_ofdma_tx_lo_2462_a1
38.12T5.2462.1H,wifi_ofdma_tx_lo_2462_a1_tooHigh
38.12T5.2462.1L,wifi_ofdma_tx_lo_2462_a1_tooLow
38.12T5.2462.2,wifi_ofdma_tx_lo_2462_a2
38.12T5.2462.2H,wifi_ofdma_tx_lo_2462_a2_tooHigh
38.12T5.2462.2L,wifi_ofdma_tx_lo_2462_a2_tooLow
38.12T5.5180,wifi_ofdma_tx_lo_5180
38.12T5.5180.1,wifi_ofdma_tx_lo_5180_a1
38.12T5.5180.1H,wifi_ofdma_tx_lo_5180_a1_tooHigh
38.12T5.5180.1L,wifi_ofdma_tx_lo_5180_a1_tooLow
38.12T5.5180.2,wifi_ofdma_tx_lo_5180_a2
38.12T5.5180.2H,wifi_ofdma_tx_lo_5180_a2_tooHigh
38.12T5.5180.2L,wifi_ofdma_tx_lo_5180_a2_tooLow
38.12T5.5210,wifi_ofdma_tx_lo_5210
38.12T5.5210.1,wifi_ofdma_tx_lo_5210_a1
38.12T5.5210.1H,wifi_ofdma_tx_lo_5210_a1_tooHigh
38.12T5.5210.1L,wifi_ofdma_tx_lo_5210_a1_tooLow
38.12T5.5210.2,wifi_ofdma_tx_lo_5210_a2
38.12T5.5210.2H,wifi_ofdma_tx_lo_5210_a2_tooHigh
38.12T5.5210.2L,wifi_ofdma_tx_lo_5210_a2_tooLow
38.12T5.5270,wifi_ofdma_tx_lo_5270
38.12T5.5270.1,wifi_ofdma_tx_lo_5270_a1
38.12T5.5270.1H,wifi_ofdma_tx_lo_5270_a1_tooHigh
38.12T5.5270.1L,wifi_ofdma_tx_lo_5270_a1_tooLow
38.12T5.5270.2,wifi_ofdma_tx_lo_5270_a2
38.12T5.5270.2H,wifi_ofdma_tx_lo_5270_a2_tooHigh
38.12T5.5270.2L,wifi_ofdma_tx_lo_5270_a2_tooLow
38.12T5.5290,wifi_ofdma_tx_lo_5290
38.12T5.5290.1,wifi_ofdma_tx_lo_5290_a1
38.12T5.5290.1H,wifi_ofdma_tx_lo_5290_a1_tooHigh
38.12T5.5290.1L,wifi_ofdma_tx_lo_5290_a1_tooLow
38.12T5.5290.2,wifi_ofdma_tx_lo_5290_a2
38.12T5.5290.2H,wifi_ofdma_tx_lo_5290_a2_tooHigh
38.12T5.5290.2L,wifi_ofdma_tx_lo_5290_a2_tooLow
38.12T5.5320,wifi_ofdma_tx_lo_5320
38.12T5.5320.1,wifi_ofdma_tx_lo_5320_a1
38.12T5.5320.1H,wifi_ofdma_tx_lo_5320_a1_tooHigh
38.12T5.5320.1L,wifi_ofdma_tx_lo_5320_a1_tooLow
38.12T5.5320.2,wifi_ofdma_tx_lo_5320_a2
38.12T5.5320.2H,wifi_ofdma_tx_lo_5320_a2_tooHigh
38.12T5.5320.2L,wifi_ofdma_tx_lo_5320_a2_tooLow
38.12T5.5500,wifi_ofdma_tx_lo_5500
38.12T5.5500.1,wifi_ofdma_tx_lo_5500_a1
38.12T5.5500.1H,wifi_ofdma_tx_lo_5500_a1_tooHigh
38.12T5.5500.1L,wifi_ofdma_tx_lo_5500_a1_tooLow
38.12T5.5500.2,wifi_ofdma_tx_lo_5500_a2
38.12T5.5500.2H,wifi_ofdma_tx_lo_5500_a2_tooHigh
38.12T5.5500.2L,wifi_ofdma_tx_lo_5500_a2_tooLow
38.12T5.5500.3,wifi_ofdma_tx_lo_5500_a3
38.12T5.5500.3H,wifi_ofdma_tx_lo_5500_a3_tooHigh
38.12T5.5500.3L,wifi_ofdma_tx_lo_5500_a3_tooLow
38.12T5.5500.4,wifi_ofdma_tx_lo_5500_a4
38.12T5.5500.4H,wifi_ofdma_tx_lo_5500_a4_tooHigh
38.12T5.5500.4L,wifi_ofdma_tx_lo_5500_a4_tooLow
38.12T5.5530,wifi_ofdma_tx_lo_5530
38.12T5.5530.1,wifi_ofdma_tx_lo_5530_a1
38.12T5.5530.1H,wifi_ofdma_tx_lo_5530_a1_tooHigh
38.12T5.5530.1L,wifi_ofdma_tx_lo_5530_a1_tooLow
38.12T5.5530.2,wifi_ofdma_tx_lo_5530_a2
38.12T5.5530.2H,wifi_ofdma_tx_lo_5530_a2_tooHigh
38.12T5.5530.2L,wifi_ofdma_tx_lo_5530_a2_tooLow
38.12T5.5530.3,wifi_ofdma_tx_lo_5530_a3
38.12T5.5530.3H,wifi_ofdma_tx_lo_5530_a3_tooHigh
38.12T5.5530.3L,wifi_ofdma_tx_lo_5530_a3_tooLow
38.12T5.5530.4,wifi_ofdma_tx_lo_5530_a4
38.12T5.5530.4H,wifi_ofdma_tx_lo_5530_a4_tooHigh
38.12T5.5530.4L,wifi_ofdma_tx_lo_5530_a4_tooLow
38.12T5.5670,wifi_ofdma_tx_lo_5670
38.12T5.5670.1,wifi_ofdma_tx_lo_5670_a1
38.12T5.5670.1H,wifi_ofdma_tx_lo_5670_a1_tooHigh
38.12T5.5670.1L,wifi_ofdma_tx_lo_5670_a1_tooLow
38.12T5.5670.2,wifi_ofdma_tx_lo_5670_a2
38.12T5.5670.2H,wifi_ofdma_tx_lo_5670_a2_tooHigh
38.12T5.5670.2L,wifi_ofdma_tx_lo_5670_a2_tooLow
38.12T5.5670.3,wifi_ofdma_tx_lo_5670_a3
38.12T5.5670.3H,wifi_ofdma_tx_lo_5670_a3_tooHigh
38.12T5.5670.3L,wifi_ofdma_tx_lo_5670_a3_tooLow
38.12T5.5670.4,wifi_ofdma_tx_lo_5670_a4
38.12T5.5670.4H,wifi_ofdma_tx_lo_5670_a4_tooHigh
38.12T5.5670.4L,wifi_ofdma_tx_lo_5670_a4_tooLow
38.12T5.5755,wifi_ofdma_tx_lo_5755
38.12T5.5755.1,wifi_ofdma_tx_lo_5755_a1
38.12T5.5755.1H,wifi_ofdma_tx_lo_5755_a1_tooHigh
38.12T5.5755.1L,wifi_ofdma_tx_lo_5755_a1_tooLow
38.12T5.5755.2,wifi_ofdma_tx_lo_5755_a2
38.12T5.5755.2H,wifi_ofdma_tx_lo_5755_a2_tooHigh
38.12T5.5755.2L,wifi_ofdma_tx_lo_5755_a2_tooLow
38.12T5.5755.3,wifi_ofdma_tx_lo_5755_a3
38.12T5.5755.3H,wifi_ofdma_tx_lo_5755_a3_tooHigh
38.12T5.5755.3L,wifi_ofdma_tx_lo_5755_a3_tooLow
38.12T5.5755.4,wifi_ofdma_tx_lo_5755_a4
38.12T5.5755.4H,wifi_ofdma_tx_lo_5755_a4_tooHigh
38.12T5.5755.4L,wifi_ofdma_tx_lo_5755_a4_tooLow
38.12T5.5775,wifi_ofdma_tx_lo_5775
38.12T5.5775.1,wifi_ofdma_tx_lo_5775_a1
38.12T5.5775.1H,wifi_ofdma_tx_lo_5775_a1_tooHigh
38.12T5.5775.1L,wifi_ofdma_tx_lo_5775_a1_tooLow
38.12T5.5775.2,wifi_ofdma_tx_lo_5775_a2
38.12T5.5775.2H,wifi_ofdma_tx_lo_5775_a2_tooHigh
38.12T5.5775.2L,wifi_ofdma_tx_lo_5775_a2_tooLow
38.12T5.5775.3,wifi_ofdma_tx_lo_5775_a3
38.12T5.5775.3H,wifi_ofdma_tx_lo_5775_a3_tooHigh
38.12T5.5775.3L,wifi_ofdma_tx_lo_5775_a3_tooLow
38.12T5.5775.4,wifi_ofdma_tx_lo_5775_a4
38.12T5.5775.4H,wifi_ofdma_tx_lo_5775_a4_tooHigh
38.12T5.5775.4L,wifi_ofdma_tx_lo_5775_a4_tooLow
38.12T5.5825,wifi_ofdma_tx_lo_5825
38.12T5.5825.1,wifi_ofdma_tx_lo_5825_a1
38.12T5.5825.1H,wifi_ofdma_tx_lo_5825_a1_tooHigh
38.12T5.5825.1L,wifi_ofdma_tx_lo_5825_a1_tooLow
38.12T5.5825.2,wifi_ofdma_tx_lo_5825_a2
38.12T5.5825.2H,wifi_ofdma_tx_lo_5825_a2_tooHigh
38.12T5.5825.2L,wifi_ofdma_tx_lo_5825_a2_tooLow
38.12T5.5825.3,wifi_ofdma_tx_lo_5825_a3
38.12T5.5825.3H,wifi_ofdma_tx_lo_5825_a3_tooHigh
38.12T5.5825.3L,wifi_ofdma_tx_lo_5825_a3_tooLow
38.12T5.5825.4,wifi_ofdma_tx_lo_5825_a4
38.12T5.5825.4H,wifi_ofdma_tx_lo_5825_a4_tooHigh
38.12T5.5825.4L,wifi_ofdma_tx_lo_5825_a4_tooLow
38.12T6.2412,wifi_ofdma_tx_margin_2412
38.12T6.2412.1,wifi_ofdma_tx_margin_2412_a1
38.12T6.2412.1H,wifi_ofdma_tx_margin_2412_a1_tooHigh
38.12T6.2412.1L,wifi_ofdma_tx_margin_2412_a1_tooLow
38.12T6.2412.2,wifi_ofdma_tx_margin_2412_a2
38.12T6.2412.2H,wifi_ofdma_tx_margin_2412_a2_tooHigh
38.12T6.2412.2L,wifi_ofdma_tx_margin_2412_a2_tooLow
38.12T6.2452,wifi_ofdma_tx_margin_2452
38.12T6.2452.1,wifi_ofdma_tx_margin_2452_a1
38.12T6.2452.1H,wifi_ofdma_tx_margin_2452_a1_tooHigh
38.12T6.2452.1L,wifi_ofdma_tx_margin_2452_a1_tooLow
38.12T6.2452.2,wifi_ofdma_tx_margin_2452_a2
38.12T6.2452.2H,wifi_ofdma_tx_margin_2452_a2_tooHigh
38.12T6.2452.2L,wifi_ofdma_tx_margin_2452_a2_tooLow
38.12T6.2462,wifi_ofdma_tx_margin_2462
38.12T6.2462.1,wifi_ofdma_tx_margin_2462_a1
38.12T6.2462.1H,wifi_ofdma_tx_margin_2462_a1_tooHigh
38.12T6.2462.1L,wifi_ofdma_tx_margin_2462_a1_tooLow
38.12T6.2462.2,wifi_ofdma_tx_margin_2462_a2
38.12T6.2462.2H,wifi_ofdma_tx_margin_2462_a2_tooHigh
38.12T6.2462.2L,wifi_ofdma_tx_margin_2462_a2_tooLow
38.12T6.5180,wifi_ofdma_tx_margin_5180
38.12T6.5180.1,wifi_ofdma_tx_margin_5180_a1
38.12T6.5180.1H,wifi_ofdma_tx_margin_5180_a1_tooHigh
38.12T6.5180.1L,wifi_ofdma_tx_margin_5180_a1_tooLow
38.12T6.5180.2,wifi_ofdma_tx_margin_5180_a2
38.12T6.5180.2H,wifi_ofdma_tx_margin_5180_a2_tooHigh
38.12T6.5180.2L,wifi_ofdma_tx_margin_5180_a2_tooLow
38.12T6.5210,wifi_ofdma_tx_margin_5210
38.12T6.5210.1,wifi_ofdma_tx_margin_5210_a1
38.12T6.5210.1H,wifi_ofdma_tx_margin_5210_a1_tooHigh
38.12T6.5210.1L,wifi_ofdma_tx_margin_5210_a1_tooLow
38.12T6.5210.2,wifi_ofdma_tx_margin_5210_a2
38.12T6.5210.2H,wifi_ofdma_tx_margin_5210_a2_tooHigh
38.12T6.5210.2L,wifi_ofdma_tx_margin_5210_a2_tooLow
38.12T6.5270,wifi_ofdma_tx_margin_5270
38.12T6.5270.1,wifi_ofdma_tx_margin_5270_a1
38.12T6.5270.1H,wifi_ofdma_tx_margin_5270_a1_tooHigh
38.12T6.5270.1L,wifi_ofdma_tx_margin_5270_a1_tooLow
38.12T6.5270.2,wifi_ofdma_tx_margin_5270_a2
38.12T6.5270.2H,wifi_ofdma_tx_margin_5270_a2_tooHigh
38.12T6.5270.2L,wifi_ofdma_tx_margin_5270_a2_tooLow
38.12T6.5290,wifi_ofdma_tx_margin_5290
38.12T6.5290.1,wifi_ofdma_tx_margin_5290_a1
38.12T6.5290.1H,wifi_ofdma_tx_margin_5290_a1_tooHigh
38.12T6.5290.1L,wifi_ofdma_tx_margin_5290_a1_tooLow
38.12T6.5290.2,wifi_ofdma_tx_margin_5290_a2
38.12T6.5290.2H,wifi_ofdma_tx_margin_5290_a2_tooHigh
38.12T6.5290.2L,wifi_ofdma_tx_margin_5290_a2_tooLow
38.12T6.5320,wifi_ofdma_tx_margin_5320
38.12T6.5320.1,wifi_ofdma_tx_margin_5320_a1
38.12T6.5320.1H,wifi_ofdma_tx_margin_5320_a1_tooHigh
38.12T6.5320.1L,wifi_ofdma_tx_margin_5320_a1_tooLow
38.12T6.5320.2,wifi_ofdma_tx_margin_5320_a2
38.12T6.5320.2H,wifi_ofdma_tx_margin_5320_a2_tooHigh
38.12T6.5320.2L,wifi_ofdma_tx_margin_5320_a2_tooLow
38.12T6.5500,wifi_ofdma_tx_margin_5500
38.12T6.5500.1,wifi_ofdma_tx_margin_5500_a1
38.12T6.5500.1H,wifi_ofdma_tx_margin_5500_a1_tooHigh
38.12T6.5500.1L,wifi_ofdma_tx_margin_5500_a1_tooLow
38.12T6.5500.2,wifi_ofdma_tx_margin_5500_a2
38.12T6.5500.2H,wifi_ofdma_tx_margin_5500_a2_tooHigh
38.12T6.5500.2L,wifi_ofdma_tx_margin_5500_a2_tooLow
38.12T6.5500.3,wifi_ofdma_tx_margin_5500_a3
38.12T6.5500.3H,wifi_ofdma_tx_margin_5500_a3_tooHigh
38.12T6.5500.3L,wifi_ofdma_tx_margin_5500_a3_tooLow
38.12T6.5500.4,wifi_ofdma_tx_margin_5500_a4
38.12T6.5500.4H,wifi_ofdma_tx_margin_5500_a4_tooHigh
38.12T6.5500.4L,wifi_ofdma_tx_margin_5500_a4_tooLow
38.12T6.5530,wifi_ofdma_tx_margin_5530
38.12T6.5530.1,wifi_ofdma_tx_margin_5530_a1
38.12T6.5530.1H,wifi_ofdma_tx_margin_5530_a1_tooHigh
38.12T6.5530.1L,wifi_ofdma_tx_margin_5530_a1_tooLow
38.12T6.5530.2,wifi_ofdma_tx_margin_5530_a2
38.12T6.5530.2H,wifi_ofdma_tx_margin_5530_a2_tooHigh
38.12T6.5530.2L,wifi_ofdma_tx_margin_5530_a2_tooLow
38.12T6.5530.3,wifi_ofdma_tx_margin_5530_a3
38.12T6.5530.3H,wifi_ofdma_tx_margin_5530_a3_tooHigh
38.12T6.5530.3L,wifi_ofdma_tx_margin_5530_a3_tooLow
38.12T6.5530.4,wifi_ofdma_tx_margin_5530_a4
38.12T6.5530.4H,wifi_ofdma_tx_margin_5530_a4_tooHigh
38.12T6.5530.4L,wifi_ofdma_tx_margin_5530_a4_tooLow
38.12T6.5670,wifi_ofdma_tx_margin_5670
38.12T6.5670.1,wifi_ofdma_tx_margin_5670_a1
38.12T6.5670.1H,wifi_ofdma_tx_margin_5670_a1_tooHigh
38.12T6.5670.1L,wifi_ofdma_tx_margin_5670_a1_tooLow
38.12T6.5670.2,wifi_ofdma_tx_margin_5670_a2
38.12T6.5670.2H,wifi_ofdma_tx_margin_5670_a2_tooHigh
38.12T6.5670.2L,wifi_ofdma_tx_margin_5670_a2_tooLow
38.12T6.5670.3,wifi_ofdma_tx_margin_5670_a3
38.12T6.5670.3H,wifi_ofdma_tx_margin_5670_a3_tooHigh
38.12T6.5670.3L,wifi_ofdma_tx_margin_5670_a3_tooLow
38.12T6.5670.4,wifi_ofdma_tx_margin_5670_a4
38.12T6.5670.4H,wifi_ofdma_tx_margin_5670_a4_tooHigh
38.12T6.5670.4L,wifi_ofdma_tx_margin_5670_a4_tooLow
38.12T6.5755,wifi_ofdma_tx_margin_5755
38.12T6.5755.1,wifi_ofdma_tx_margin_5755_a1
38.12T6.5755.1H,wifi_ofdma_tx_margin_5755_a1_tooHigh
38.12T6.5755.1L,wifi_ofdma_tx_margin_5755_a1_tooLow
38.12T6.5755.2,wifi_ofdma_tx_margin_5755_a2
38.12T6.5755.2H,wifi_ofdma_tx_margin_5755_a2_tooHigh
38.12T6.5755.2L,wifi_ofdma_tx_margin_5755_a2_tooLow
38.12T6.5755.3,wifi_ofdma_tx_margin_5755_a3
38.12T6.5755.3H,wifi_ofdma_tx_margin_5755_a3_tooHigh
38.12T6.5755.3L,wifi_ofdma_tx_margin_5755_a3_tooLow
38.12T6.5755.4,wifi_ofdma_tx_margin_5755_a4
38.12T6.5755.4H,wifi_ofdma_tx_margin_5755_a4_tooHigh
38.12T6.5755.4L,wifi_ofdma_tx_margin_5755_a4_tooLow
38.12T6.5775,wifi_ofdma_tx_margin_5775
38.12T6.5775.1,wifi_ofdma_tx_margin_5775_a1
38.12T6.5775.1H,wifi_ofdma_tx_margin_5775_a1_tooHigh
38.12T6.5775.1L,wifi_ofdma_tx_margin_5775_a1_tooLow
38.12T6.5775.2,wifi_ofdma_tx_margin_5775_a2
38.12T6.5775.2H,wifi_ofdma_tx_margin_5775_a2_tooHigh
38.12T6.5775.2L,wifi_ofdma_tx_margin_5775_a2_tooLow
38.12T6.5775.3,wifi_ofdma_tx_margin_5775_a3
38.12T6.5775.3H,wifi_ofdma_tx_margin_5775_a3_tooHigh
38.12T6.5775.3L,wifi_ofdma_tx_margin_5775_a3_tooLow
38.12T6.5775.4,wifi_ofdma_tx_margin_5775_a4
38.12T6.5775.4H,wifi_ofdma_tx_margin_5775_a4_tooHigh
38.12T6.5775.4L,wifi_ofdma_tx_margin_5775_a4_tooLow
38.12T6.5825,wifi_ofdma_tx_margin_5825
38.12T6.5825.1,wifi_ofdma_tx_margin_5825_a1
38.12T6.5825.1H,wifi_ofdma_tx_margin_5825_a1_tooHigh
38.12T6.5825.1L,wifi_ofdma_tx_margin_5825_a1_tooLow
38.12T6.5825.2,wifi_ofdma_tx_margin_5825_a2
38.12T6.5825.2H,wifi_ofdma_tx_margin_5825_a2_tooHigh
38.12T6.5825.2L,wifi_ofdma_tx_margin_5825_a2_tooLow
38.12T6.5825.3,wifi_ofdma_tx_margin_5825_a3
38.12T6.5825.3H,wifi_ofdma_tx_margin_5825_a3_tooHigh
38.12T6.5825.3L,wifi_ofdma_tx_margin_5825_a3_tooLow
38.12T6.5825.4,wifi_ofdma_tx_margin_5825_a4
38.12T6.5825.4H,wifi_ofdma_tx_margin_5825_a4_tooHigh
38.12T6.5825.4L,wifi_ofdma_tx_margin_5825_a4_tooLow
38.12T7.2412,wifi_ofdma_tx_obw_2412
38.12T7.2412.1,wifi_ofdma_tx_obw_2412_a1
38.12T7.2412.1H,wifi_ofdma_tx_obw_2412_a1_tooHigh
38.12T7.2412.1L,wifi_ofdma_tx_obw_2412_a1_tooLow
38.12T7.2412.2,wifi_ofdma_tx_obw_2412_a2
38.12T7.2412.2H,wifi_ofdma_tx_obw_2412_a2_tooHigh
38.12T7.2412.2L,wifi_ofdma_tx_obw_2412_a2_tooLow
38.12T7.2452,wifi_ofdma_tx_obw_2452
38.12T7.2452.1,wifi_ofdma_tx_obw_2452_a1
38.12T7.2452.1H,wifi_ofdma_tx_obw_2452_a1_tooHigh
38.12T7.2452.1L,wifi_ofdma_tx_obw_2452_a1_tooLow
38.12T7.2452.2,wifi_ofdma_tx_obw_2452_a2
38.12T7.2452.2H,wifi_ofdma_tx_obw_2452_a2_tooHigh
38.12T7.2452.2L,wifi_ofdma_tx_obw_2452_a2_tooLow
38.12T7.2462,wifi_ofdma_tx_obw_2462
38.12T7.2462.1,wifi_ofdma_tx_obw_2462_a1
38.12T7.2462.1H,wifi_ofdma_tx_obw_2462_a1_tooHigh
38.12T7.2462.1L,wifi_ofdma_tx_obw_2462_a1_tooLow
38.12T7.2462.2,wifi_ofdma_tx_obw_2462_a2
38.12T7.2462.2H,wifi_ofdma_tx_obw_2462_a2_tooHigh
38.12T7.2462.2L,wifi_ofdma_tx_obw_2462_a2_tooLow
38.12T7.5180,wifi_ofdma_tx_obw_5180
38.12T7.5180.1,wifi_ofdma_tx_obw_5180_a1
38.12T7.5180.1H,wifi_ofdma_tx_obw_5180_a1_tooHigh
38.12T7.5180.1L,wifi_ofdma_tx_obw_5180_a1_tooLow
38.12T7.5180.2,wifi_ofdma_tx_obw_5180_a2
38.12T7.5180.2H,wifi_ofdma_tx_obw_5180_a2_tooHigh
38.12T7.5180.2L,wifi_ofdma_tx_obw_5180_a2_tooLow
38.12T7.5210,wifi_ofdma_tx_obw_5210
38.12T7.5210.1,wifi_ofdma_tx_obw_5210_a1
38.12T7.5210.1H,wifi_ofdma_tx_obw_5210_a1_tooHigh
38.12T7.5210.1L,wifi_ofdma_tx_obw_5210_a1_tooLow
38.12T7.5210.2,wifi_ofdma_tx_obw_5210_a2
38.12T7.5210.2H,wifi_ofdma_tx_obw_5210_a2_tooHigh
38.12T7.5210.2L,wifi_ofdma_tx_obw_5210_a2_tooLow
38.12T7.5270,wifi_ofdma_tx_obw_5270
38.12T7.5270.1,wifi_ofdma_tx_obw_5270_a1
38.12T7.5270.1H,wifi_ofdma_tx_obw_5270_a1_tooHigh
38.12T7.5270.1L,wifi_ofdma_tx_obw_5270_a1_tooLow
38.12T7.5270.2,wifi_ofdma_tx_obw_5270_a2
38.12T7.5270.2H,wifi_ofdma_tx_obw_5270_a2_tooHigh
38.12T7.5270.2L,wifi_ofdma_tx_obw_5270_a2_tooLow
38.12T7.5290,wifi_ofdma_tx_obw_5290
38.12T7.5290.1,wifi_ofdma_tx_obw_5290_a1
38.12T7.5290.1H,wifi_ofdma_tx_obw_5290_a1_tooHigh
38.12T7.5290.1L,wifi_ofdma_tx_obw_5290_a1_tooLow
38.12T7.5290.2,wifi_ofdma_tx_obw_5290_a2
38.12T7.5290.2H,wifi_ofdma_tx_obw_5290_a2_tooHigh
38.12T7.5290.2L,wifi_ofdma_tx_obw_5290_a2_tooLow
38.12T7.5320,wifi_ofdma_tx_obw_5320
38.12T7.5320.1,wifi_ofdma_tx_obw_5320_a1
38.12T7.5320.1H,wifi_ofdma_tx_obw_5320_a1_tooHigh
38.12T7.5320.1L,wifi_ofdma_tx_obw_5320_a1_tooLow
38.12T7.5320.2,wifi_ofdma_tx_obw_5320_a2
38.12T7.5320.2H,wifi_ofdma_tx_obw_5320_a2_tooHigh
38.12T7.5320.2L,wifi_ofdma_tx_obw_5320_a2_tooLow
38.12T7.5500,wifi_ofdma_tx_obw_5500
38.12T7.5500.1,wifi_ofdma_tx_obw_5500_a1
38.12T7.5500.1H,wifi_ofdma_tx_obw_5500_a1_tooHigh
38.12T7.5500.1L,wifi_ofdma_tx_obw_5500_a1_tooLow
38.12T7.5500.2,wifi_ofdma_tx_obw_5500_a2
38.12T7.5500.2H,wifi_ofdma_tx_obw_5500_a2_tooHigh
38.12T7.5500.2L,wifi_ofdma_tx_obw_5500_a2_tooLow
38.12T7.5500.3,wifi_ofdma_tx_obw_5500_a3
